@info
{
    "table":{
        "name":"wv_candset",
        "description":"",
        "idAttrib":{
            "name":"pairID",
            "type":"INTEGER"
        },
        "projectName":"wgec_el_2",
        "attributes":[
            {
                "name":"pairID",
                "type":"INTEGER"
            },
            {
                "name":"walmart.id",
                "type":"TEXT"
            },
            {
                "name":"vendor.id",
                "type":"TEXT"
            }
        ]
    }
}

@data
pairID:INTEGER,walmart.id:TEXT,vendor.id:TEXT
4630,23597413,23597413#eBags
4631,23703046,23703046#eBags
4632,15229369,15229369#ivgStores
4633,23814332,23814332#eBags
4634,15379337,15379337#ivgStores
4635,23859651,23859651#eBags
4636,23859728,23859728#eBags
4637,23859740,23859740#eBags
4638,23859865,23859865#eBags
4639,23859895,23859895#eBags
4640,23859947,23859947#eBags
4641,24005095,24005095#eBags
4642,24194751,24194751#eBags
4643,24194752,24194752#eBags
4644,24219806,24219806#eBags
4645,24220502,24220502#eBags
4646,24305948,24305948#eBags
4647,24336869,24336869#eBags
4648,29967317,29967317#Perf-Moto
4649,24458174,24458174#eBags
4650,24542139,24542139#eBags
4651,24542863,24542863#eBags
4652,25140752,25140752#eBags
4653,15826484,15826484#ivgStores
4654,25144075,25144075#eBags
4655,15826493,15826493#ivgStores
4656,15826505,15826505#ivgStores
4657,25144100,25144100#eBags
4658,25145639,25145639#eBags
4659,25145651,25145651#eBags
4660,25296100,25296100#eBags
4661,15907789,15907789#ivgStores
4662,25978956,25978956#eBags
4663,16203509,16203509#ivgStores
4664,25978965,25978965#eBags
4665,16203515,16203515#ivgStores
4666,16203563,16203563#ivgStores
4667,26006047,26006047#eBags
4668,26093843,26093843#eBags
4669,26547246,26547246#eBags
4670,26840282,26840282#eBags
4671,26856727,26856727#eBags
4672,26931208,26931208#eBags
4673,26989510,26989510#eBags
4674,26989561,26989561#eBags
4675,27148481,27148481#eBags
4676,27148485,27148485#eBags
4677,27148493,27148493#eBags
4678,27148501,27148501#eBags
4679,27148503,27148503#eBags
4680,27148510,27148510#eBags
4681,16472543,16472543#ivgStores
4682,16480706,16480706#ivgStores
4683,16794934,16794934#ivgStores
4684,16829810,16829810#ivgStores
4685,29974100,29974100#Perf-Moto
4686,27351345,27351345#eBags
4687,27434744,27434744#eBags
4688,27512117,27512117#eBags
4689,27512153,27512153#eBags
4690,27512312,27512312#eBags
4691,27512317,27512317#eBags
4692,17038713,17038713#ivgStores
4693,27512320,27512320#eBags
4694,27744957,27744957#eBags
4695,17117733,17117733#ivgStores
4696,28540061,28540061#eBags
4697,17167614,17167614#ivgStores
4698,28966904,28966904#eBags
4699,28966910,28966910#eBags
4700,28966976,28966976#eBags
4701,28966999,28966999#eBags
4702,17188953,17188953#ivgStores
4703,17201266,17201266#ivgStores
4704,17324134,17324134#ivgStores
4705,29070803,29070803#eBags
4706,29278278,29278278#eBags
4707,29602620,29602620#eBags
4708,29684816,29684816#eBags
4709,29732856,29732856#eBags
4710,29732872,29732872#eBags
4711,29732885,29732885#eBags
4712,29732905,29732905#eBags
4713,29732912,29732912#eBags
4714,29980649,29980649#Perf-Moto
4715,29980919,29980919#Perf-Moto
4716,17395983,17395983#ivgStores
4717,20439211,20439211#eBags
4718,20439228,20439228#eBags
4719,20565817,20565817#eBags
4720,20575050,20575050#eBags
4721,20575058,20575058#eBags
4722,20581038,20581038#eBags
4723,29981713,29981713#Perf-Moto
4724,20657332,20657332#eBags
4725,20686079,20686079#eBags
4726,20686084,20686084#eBags
4727,20701108,20701108#eBags
4728,20746137,20746137#eBags
4729,20841595,20841595#eBags
4730,20841653,20841653#eBags
4731,20841681,20841681#eBags
4732,20841682,20841682#eBags
4733,20841745,20841745#eBags
4734,20841796,20841796#eBags
4735,20849275,20849275#eBags
4736,20849278,20849278#eBags
4737,20854333,20854333#eBags
4738,20921017,20921017#eBags
4739,20921022,20921022#eBags
4740,20927226,20927226#eBags
4741,20934752,20934752#eBags
4742,20950623,20950623#eBags
4743,20953937,20953937#eBags
4744,20974946,20974946#eBags
4745,21063779,21063779#eBags
4746,21082613,21082613#eBags
4747,21119529,21119529#eBags
4748,21128585,21128585#eBags
4749,21141568,21141568#eBags
4750,21275536,21275536#eBags
4751,21345545,21345545#eBags
4752,21348472,21348472#eBags
4753,21499693,21499693#eBags
4754,21499930,21499930#eBags
4755,21551279,21551279#eBags
4756,21551286,21551286#eBags
4757,21551295,21551295#eBags
4758,21551430,21551430#eBags
4759,21551465,21551465#eBags
4760,21551477,21551477#eBags
4761,21551483,21551483#eBags
4762,21551524,21551524#eBags
4763,21551561,21551561#eBags
4764,21551649,21551649#eBags
4765,21551679,21551679#eBags
4766,21551708,21551708#eBags
4767,21551999,21551999#eBags
4768,21552000,21552000#eBags
4769,21552016,21552016#eBags
4770,21552138,21552138#eBags
4771,21578221,21578221#eBags
4772,21578224,21578224#eBags
4773,21609757,21609757#eBags
4774,21641335,21641335#eBags
4775,21646955,21646955#eBags
4776,21666194,21666194#eBags
4777,21711946,21711946#eBags
4778,21721883,21721883#eBags
4779,21732122,21732122#eBags
4780,21740190,21740190#eBags
4781,21740193,21740193#eBags
4782,21740195,21740195#eBags
4783,21760786,21760786#eBags
4784,21805176,21805176#eBags
4785,21811723,21811723#eBags
4786,21811727,21811727#eBags
4787,21811810,21811810#eBags
4788,21811815,21811815#eBags
4789,21811822,21811822#eBags
4790,21812330,21812330#eBags
4791,21867543,21867543#eBags
4792,21945294,21945294#eBags
4793,21945315,21945315#eBags
4794,21945449,21945449#eBags
4795,21957834,21957834#eBags
4796,22059879,22059879#eBags
4797,22074944,22074944#eBags
4798,22088416,22088416#eBags
4799,22102054,22102054#eBags
4800,22102109,22102109#eBags
4801,22102151,22102151#eBags
4802,19311834,19311834#ivgStores
4803,22134045,22134045#eBags
4804,22144370,22144370#eBags
4805,19314671,19314671#ivgStores
4806,19323078,19323078#ivgStores
4807,19410170,19410170#ivgStores
4808,19418792,19418792#ivgStores
4809,22213206,22213206#eBags
4810,29991101,29991101#Perf-Moto
4811,22214139,22214139#eBags
4812,22214175,22214175#eBags
4813,22214961,22214961#eBags
4814,22215021,22215021#eBags
4815,22215075,22215075#eBags
4816,19648540,19648540#ivgStores
4817,22215483,22215483#eBags
4818,22215771,22215771#eBags
4819,22215823,22215823#eBags
4820,22216175,22216175#eBags
4821,22216622,22216622#eBags
4822,22254151,22254151#eBags
4823,22254819,22254819#eBags
4824,22283239,22283239#eBags
4825,22283462,22283462#eBags
4826,22283953,22283953#eBags
4827,22284976,22284976#eBags
4828,22285001,22285001#eBags
4829,22285646,22285646#eBags
4830,22285835,22285835#eBags
4831,22285885,22285885#eBags
4832,22286238,22286238#eBags
4833,22286244,22286244#eBags
4834,19857102,19857102#ivgStores
4835,22287255,22287255#eBags
4836,22287366,22287366#eBags
4837,22287368,22287368#eBags
4838,10714735,10714735#ivgStores
4839,22290369,22290369#eBags
4840,22290959,22290959#eBags
4841,22291031,22291031#eBags
4842,22292557,22292557#eBags
4843,22292680,22292680#eBags
4844,22292942,22292942#eBags
4845,22293465,22293465#eBags
4846,22293502,22293502#eBags
4847,22293504,22293504#eBags
4848,22294764,22294764#eBags
4849,22295332,22295332#eBags
4850,22351367,22351367#eBags
4851,10988894,10988894#ivgStores
4852,10993524,10993524#ivgStores
4853,11049962,11049962#ivgStores
4854,29995396,29995396#Perf-Moto
4855,11085457,11085457#ivgStores
4856,11714646,11714646#ivgStores
4857,11962152,11962152#ivgStores
4858,22398278,22398278#eBags
4859,22398322,22398322#eBags
4860,12182488,12182488#ivgStores
4861,12184930,12184930#ivgStores
4862,22441701,22441701#eBags
4863,22570050,22570050#eBags
4864,12343481,12343481#ivgStores
4865,22571751,22571751#eBags
4866,22572701,22572701#eBags
4867,22572708,22572708#eBags
4868,22576763,22576763#eBags
4869,22584798,22584798#eBags
4870,22585588,22585588#eBags
4871,13055919,13055919#ivgStores
4872,13056434,13056434#ivgStores
4873,13056449,13056449#ivgStores
4874,13056566,13056566#ivgStores
4875,13056568,13056568#ivgStores
4876,22617328,22617328#eBags
4877,22620568,22620568#eBags
4878,22620588,22620588#eBags
4879,13056863,13056863#ivgStores
4880,22620642,22620642#eBags
4881,13056884,13056884#ivgStores
4882,13056894,13056894#ivgStores
4883,13056951,13056951#ivgStores
4884,13056955,13056955#ivgStores
4885,13056968,13056968#ivgStores
4886,13072994,13072994#ivgStores
4887,13073531,13073531#ivgStores
4888,13077616,13077616#ivgStores
4889,13081310,13081310#ivgStores
4890,22737618,22737618#eBags
4891,13136713,13136713#ivgStores
4892,22788388,22788388#eBags
4893,22893104,22893104#eBags
4894,22893118,22893118#eBags
4895,22893769,22893769#eBags
4896,22893772,22893772#eBags
4897,13442750,13442750#ivgStores
4898,22955570,22955570#eBags
4899,23145521,23145521#eBags
4900,23227564,23227564#eBags
4901,23310894,23310894#eBags
4902,23360884,23360884#eBags
4903,23360887,23360887#eBags
4904,23515487,23515487#eBags
4905,29999838,29999838#Perf-Moto
4906,23553367,23553367#eBags
4907,23558716,23558716#eBags
4908,23558719,23558719#eBags
4909,14262034,14262034#ivgStores
4910,23754190,23754190#eBags
4911,23859713,23859713#eBags
4912,23859758,23859758#eBags
4913,23859845,23859845#eBags
4914,23859881,23859881#eBags
4915,23859904,23859904#eBags
4916,14560092,14560092#ivgStores
4917,23859913,23859913#eBags
4918,23859946,23859946#eBags
4919,23859961,23859961#eBags
4920,23859975,23859975#eBags
4921,24005097,24005097#eBags
4922,24008053,24008053#eBags
4923,24210024,24210024#eBags
4924,24221533,24221533#eBags
4925,24232292,24232292#eBags
4926,24306207,24306207#eBags
4927,24306243,24306243#eBags
4928,24318669,24318669#eBags
4929,24452095,24452095#eBags
4930,14860163,14860163#ivgStores
4931,24455680,24455680#eBags
4932,24471564,24471564#eBags
4933,29388918,29388918#Perf-Moto
4934,29389034,29389034#Perf-Moto
4935,25144063,25144063#eBags
4936,29389245,29389245#Perf-Moto
4937,29389265,29389265#Perf-Moto
4938,25144162,25144162#eBags
4939,25145433,25145433#eBags
4940,25162258,25162258#eBags
4941,25299962,25299962#eBags
4942,25299964,25299964#eBags
4943,25430801,25430801#eBags
4944,25627842,25627842#eBags
4945,26090538,26090538#eBags
4946,26090678,26090678#eBags
4947,26092047,26092047#eBags
4948,26092459,26092459#eBags
4949,26140655,26140655#eBags
4950,14916153,14916153#ivgStores
4951,26386679,26386679#eBags
4952,26386685,26386685#eBags
4953,26386686,26386686#eBags
4954,26400097,26400097#eBags
4955,26463259,26463259#eBags
4956,26547244,26547244#eBags
4957,14927360,14927360#ivgStores
4958,14928111,14928111#ivgStores
4959,14928323,14928323#ivgStores
4960,14928325,14928325#ivgStores
4961,14931221,14931221#ivgStores
4962,14931473,14931473#ivgStores
4963,26931092,26931092#eBags
4964,26931198,26931198#eBags
4965,26989463,26989463#eBags
4966,26989472,26989472#eBags
4967,26989473,26989473#eBags
4968,26989513,26989513#eBags
4969,26989560,26989560#eBags
4970,26990294,26990294#eBags
4971,26990300,26990300#eBags
4972,26990311,26990311#eBags
4973,27148482,27148482#eBags
4974,27148484,27148484#eBags
4975,27148502,27148502#eBags
4976,27151972,27151972#eBags
4977,27151973,27151973#eBags
4978,27231973,27231973#eBags
4979,15074601,15074601#ivgStores
4980,15523638,15523638#ivgStores
4981,15529448,15529448#ivgStores
4982,15540160,15540160#ivgStores
4983,27416202,27416202#eBags
4984,27434901,27434901#eBags
4985,15686496,15686496#ivgStores
4986,15689232,15689232#ivgStores
4987,27512141,27512141#eBags
4988,27512313,27512313#eBags
4989,21068813,21068813#TCP Global Corp
4990,27512314,27512314#eBags
4991,27621536,27621536#eBags
4992,27639980,27639980#eBags
4993,27640023,27640023#eBags
4994,27744929,27744929#eBags
4995,28539483,28539483#eBags
4996,28540062,28540062#eBags
4997,28664823,28664823#eBags
4998,28664918,28664918#eBags
4999,28826970,28826970#eBags
5000,28827856,28827856#eBags
5001,28867835,28867835#eBags
5002,28867837,28867837#eBags
5003,28966896,28966896#eBags
5004,28966909,28966909#eBags
5005,28966970,28966970#eBags
5006,28966972,28966972#eBags
5007,15927023,15927023#ivgStores
5008,16203512,16203512#ivgStores
5009,29033284,29033284#eBags
5010,29033286,29033286#eBags
5011,29033646,29033646#eBags
5012,16422768,16422768#ivgStores
5013,29034293,29034293#eBags
5014,29236412,29236412#eBags
5015,29236540,29236540#eBags
5016,29278279,29278279#eBags
5017,29602649,29602649#eBags
5018,29602650,29602650#eBags
5019,29732870,29732870#eBags
5020,29732876,29732876#eBags
5021,16606798,16606798#ivgStores
5022,20439221,20439221#eBags
5023,20524828,20524828#eBags
5024,20524850,20524850#eBags
5025,20524860,20524860#eBags
5026,20524861,20524861#eBags
5027,16794925,16794925#ivgStores
5028,20525079,20525079#eBags
5029,16829803,16829803#ivgStores
5030,20531905,20531905#eBags
5031,20565831,20565831#eBags
5032,20581036,20581036#eBags
5033,20605928,20605928#eBags
5034,20686022,20686022#eBags
5035,20686080,20686080#eBags
5036,20686140,20686140#eBags
5037,20742243,20742243#eBags
5038,20745672,20745672#eBags
5039,20745673,20745673#eBags
5040,20746018,20746018#eBags
5041,20746112,20746112#eBags
5042,20752790,20752790#eBags
5043,20841614,20841614#eBags
5044,17037939,17037939#ivgStores
5045,20841670,20841670#eBags
5046,20841704,20841704#eBags
5047,20849225,20849225#eBags
5048,20893101,20893101#eBags
5049,20897843,20897843#eBags
5050,20921014,20921014#eBags
5051,20927209,20927209#eBags
5052,20976896,20976896#eBags
5053,21104832,21104832#eBags
5054,21104865,21104865#eBags
5055,21119357,21119357#eBags
5056,21119530,21119530#eBags
5057,21128533,21128533#eBags
5058,21128538,21128538#eBags
5059,21128555,21128555#eBags
5060,21128634,21128634#eBags
5061,21128638,21128638#eBags
5062,21141570,21141570#eBags
5063,36155969,36155969#TCP Global Corp
5064,21144069,21144069#eBags
5065,21144072,21144072#eBags
5066,21144080,21144080#eBags
5067,21275774,21275774#eBags
5068,17218982,17218982#ivgStores
5069,17218987,17218987#ivgStores
5070,21275979,21275979#eBags
5071,21296317,21296317#eBags
5072,21345529,21345529#eBags
5073,21345683,21345683#eBags
5074,21467466,21467466#eBags
5075,21550350,21550350#eBags
5076,21550355,21550355#eBags
5077,21551236,21551236#eBags
5078,21551277,21551277#eBags
5079,21551280,21551280#eBags
5080,21551292,21551292#eBags
5081,21551316,21551316#eBags
5082,21551320,21551320#eBags
5083,21551400,21551400#eBags
5084,21551499,21551499#eBags
5085,21551621,21551621#eBags
5086,21551626,21551626#eBags
5087,21551687,21551687#eBags
5088,21551916,21551916#eBags
5089,21551934,21551934#eBags
5090,21551936,21551936#eBags
5091,21551938,21551938#eBags
5092,21551981,21551981#eBags
5093,21552025,21552025#eBags
5094,21552063,21552063#eBags
5095,21552065,21552065#eBags
5096,21609722,21609722#eBags
5097,21609729,21609729#eBags
5098,21609880,21609880#eBags
5099,17376851,17376851#ivgStores
5100,21641336,21641336#eBags
5101,21672127,21672127#eBags
5102,21732118,21732118#eBags
5103,21805172,21805172#eBags
5104,17395992,17395992#ivgStores
5105,17396013,17396013#ivgStores
5106,17396016,17396016#ivgStores
5107,21811709,21811709#eBags
5108,21811713,21811713#eBags
5109,21812304,21812304#eBags
5110,21834245,21834245#eBags
5111,21834344,21834344#eBags
5112,21834357,21834357#eBags
5113,29853930,29853930#Perf-Moto
5114,21932779,21932779#eBags
5115,21938931,21938931#eBags
5116,21945337,21945337#eBags
5117,21957829,21957829#eBags
5118,21966139,21966139#eBags
5119,22004624,22004624#eBags
5120,22049425,22049425#eBags
5121,22073100,22073100#eBags
5122,22081881,22081881#eBags
5123,22088397,22088397#eBags
5124,22089009,22089009#eBags
5125,22102068,22102068#eBags
5126,22102079,22102079#eBags
5127,22102119,22102119#eBags
5128,22144358,22144358#eBags
5129,22144361,22144361#eBags
5130,22144394,22144394#eBags
5131,22177799,22177799#eBags
5132,22211947,22211947#eBags
5133,22211974,22211974#eBags
5134,22211982,22211982#eBags
5135,22212652,22212652#eBags
5136,22213484,22213484#eBags
5137,22214422,22214422#eBags
5138,22214984,22214984#eBags
5139,22215102,22215102#eBags
5140,22215231,22215231#eBags
5141,22215747,22215747#eBags
5142,22216667,22216667#eBags
5143,22224136,22224136#eBags
5144,22224447,22224447#eBags
5145,22224645,22224645#eBags
5146,39104116,39104116#TCP Global Corp
5147,17724582,17724582#ivgStores
5148,22254154,22254154#eBags
5149,22254340,22254340#eBags
5150,22254620,22254620#eBags
5151,22254876,22254876#eBags
5152,22254878,22254878#eBags
5153,22254955,22254955#eBags
5154,17804967,17804967#ivgStores
5155,22283237,22283237#eBags
5156,22283571,22283571#eBags
5157,22284726,22284726#eBags
5158,22284887,22284887#eBags
5159,22284896,22284896#eBags
5160,19268155,19268155#ivgStores
5161,22285882,22285882#eBags
5162,22285913,22285913#eBags
5163,22286202,22286202#eBags
5164,22287295,22287295#eBags
5165,22287348,22287348#eBags
5166,22287399,22287399#eBags
5167,22287403,22287403#eBags
5168,22287581,22287581#eBags
5169,22287902,22287902#eBags
5170,22289755,22289755#eBags
5171,22289848,22289848#eBags
5172,19314196,19314196#ivgStores
5173,39112640,39112640#TCP Global Corp
5174,22290353,22290353#eBags
5175,22290860,22290860#eBags
5176,22292513,22292513#eBags
5177,22294434,22294434#eBags
5178,22294761,22294761#eBags
5179,22295272,22295272#eBags
5180,22311878,22311878#eBags
5181,22322590,22322590#eBags
5182,22351372,22351372#eBags
5183,19410178,19410178#ivgStores
5184,19497950,19497950#ivgStores
5185,19524847,19524847#ivgStores
5186,19535849,19535849#ivgStores
5187,22441667,22441667#eBags
5188,22570059,22570059#eBags
5189,22583682,22583682#eBags
5190,22584800,22584800#eBags
5191,22584803,22584803#eBags
5192,22702050,22702050#eBags
5193,22708328,22708328#eBags
5194,22709982,22709982#eBags
5195,22709989,22709989#eBags
5196,22733538,22733538#eBags
5197,22888091,22888091#eBags
5198,22889723,22889723#eBags
5199,22893770,22893770#eBags
5200,22955707,22955707#eBags
5201,23136527,23136527#eBags
5202,23136552,23136552#eBags
5203,23227569,23227569#eBags
5204,23230810,23230810#eBags
5205,23316669,23316669#eBags
5206,10293914,10293914#ivgStores
5207,23360890,23360890#eBags
5208,10363810,10363810#ivgStores
5209,23550019,23550019#eBags
5210,23550020,23550020#eBags
5211,23558727,23558727#eBags
5212,10714753,10714753#ivgStores
5213,10746773,10746773#ivgStores
5214,10746778,10746778#ivgStores
5215,10756309,10756309#ivgStores
5216,23702985,23702985#eBags
5217,10793752,10793752#ivgStores
5218,10828723,10828723#ivgStores
5219,23717132,23717132#eBags
5220,23754212,23754212#eBags
5221,23814331,23814331#eBags
5222,23859634,23859634#eBags
5223,23859664,23859664#eBags
5224,23859683,23859683#eBags
5225,23859716,23859716#eBags
5226,23859874,23859874#eBags
5227,11068335,11068335#ivgStores
5228,11077973,11077973#ivgStores
5229,24032279,24032279#eBags
5230,12086487,12086487#ivgStores
5231,24194764,24194764#eBags
5232,24219805,24219805#eBags
5233,24219823,24219823#eBags
5234,12321691,12321691#ivgStores
5235,12343825,12343825#ivgStores
5236,24306082,24306082#eBags
5237,24306296,24306296#eBags
5238,24309412,24309412#eBags
5239,24318668,24318668#eBags
5240,24363948,24363948#eBags
5241,24455681,24455681#eBags
5242,13044482,13044482#ivgStores
5243,13055901,13055901#ivgStores
5244,13056062,13056062#ivgStores
5245,13056329,13056329#ivgStores
5246,13056409,13056409#ivgStores
